City_ID,Year,IRR,Irrigated area: Total,Irrigated area: Rice,Irrigated area: Wheat,Irrigated area: Maize,Irrigated area: Vegetables and fruits,Irrigated area: Others,Irrigation water-use intensity (WUI): Total,Irrigation water-use intensity (WUI): Rice,Irrigation water-use intensity (WUI): Wheat,Irrigation water-use intensity (WUI): Maize,Irrigation water-use intensity (WUI): Vegetables and fruits,Irrigation water-use intensity (WUI): Others,IND,Industrial gross value added (GVA): Total,Industrial gross value added (GVA): Textile,Industrial gross value added (GVA): Papermaking,Industrial gross value added (GVA): Petrochemicals,Industrial gross value added (GVA): Metallurgy,Industrial gross value added (GVA): Mining,Industrial gross value added (GVA): Food,Industrial gross value added (GVA): Cements,Industrial gross value added (GVA): Machinery,Industrial gross value added (GVA): Electronics,Industrial gross value added (GVA): Thermal electrivity,Industrial gross value added (GVA): Others,Industrial WUI: Total,Industrial WUI: Textile,Industrial WUI: Papermaking,Industrial WUI: Petrochemicals,Industrial WUI: Metallurgy,Industrial WUI: Mining,Industrial WUI: Food,Industrial WUI: Cements,Industrial WUI: Machinery,Industrial WUI: Electronics,Industrial WUI: Thermal electrivity,Industrial WUI: Others,URB,Urban domestic WU,Urban population,Urban domestic WUI,Urban service WU,Service GVA,Service WUI,RUR,Rural domestic WU,Rural population,Rural domestic WUI,Rural livestock WU,Livestock population,Livestock WUI,Total water use,Province_n,Area_calcu,Region,Intersect_area,Ratio
C27,1965,0.3005176737185565,46.63199746155476,0.39144787435091377,16.089678628560577,1.1523124467610444,0.5712976861373252,28.427260825744902,644.4452094644133,965.436106054664,645.9973680469237,823.6758676972703,870.9292804830683,627.3297904321446,0.011766270053847599,0.08519575268364851,0.048853166498652435,0.0013176209663402346,0.008170868685236815,0.00538043426307819,0.002229458598270661,0.002642187046939321,0.0031025458336222315,0.0015915012075746436,0.003239329252229772,0.001065391393970108,0.00760324893773411,0.13810864606758597,0.09002425797956462,0.8904781318555677,0.0838896903222432,0.10050791540508726,0.08785839742992049,0.11144546053599756,0.17287457628918948,0.05162645472805448,0.11044331622872124,0.4096682047198802,0.4032077556547758,0.00728063631865392,0.005397723123236303,0.15022929096612817,98.4380771173899,0.0018829131954176167,0.024149310955269343,0.07796964472010195,0.009021383382995818,0.005818461478607886,0.4997871932268143,31.8955558853546,0.0032029219043879314,141.75076582006162,0.022595446915988585,0.32858596347405383,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1966,0.3235953069010041,49.46830292557019,0.38383603629463314,16.48567863726264,1.434735831923798,0.6366128414887542,30.52743957860037,654.1467723036391,979.1210704434804,655.1543189021371,835.351394277096,883.2746196658908,636.2221301615865,0.0119966370496572,0.11072158827470206,0.05404308391690774,0.0015604191560934723,0.010014786498645203,0.0067827124722313805,0.0028434864614004353,0.003320736561166892,0.0038132230443622254,0.002013031739648357,0.003832959539655077,0.0013811379387495383,0.021116010945841736,0.10834957515144515,0.05786827649984076,0.5724061037301412,0.05392492983564009,0.06460725108564035,0.056476044895161996,0.07163798813441093,0.11112509011478346,0.03318587705091369,0.07099380216534275,0.263337832224119,0.2591850065168806,0.0073354190352996704,0.005487593150618744,0.15542598710418765,96.73093967509395,0.001847825884680926,0.03602611159531629,0.05129129408795701,0.009068627732876327,0.005733041849850293,0.553613319814682,28.371723385287,0.0033355858830260337,147.64661552332186,0.022591685364431218,0.35199599071883725,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1967,0.34006318957587195,52.30933083341437,0.41667473087174567,17.8033044131809,1.4428176812983746,0.6970334898929054,31.94950051817045,650.1004393629997,973.0128623014558,651.0671645493173,830.1400875837737,877.764345823001,632.2530835207771,0.0172263899769757,0.10836635139328679,0.06916827209319366,0.0021380184435365814,0.014211413184994812,0.009900214807239207,0.004195872816818763,0.0048286384260228165,0.005422325812926452,0.002945870628149761,0.005247262306059389,0.0020714970719886354,0.0,0.1589643810601052,0.11284803014770696,1.1162402815063657,0.10515817086451575,0.12598960016189317,0.11013306084846042,0.13970013163836534,0.2167033179133,0.06471526508880754,0.13844391455268226,0.5135310299061863,0.0,0.0070799001522541,0.0053929159479634056,0.16080244612721653,91.88362827834095,0.0016869842042906938,0.02856916296371012,0.059049129525901044,0.008062941442178048,0.004649569615388691,0.6056251437072754,21.0337153664032,0.0034133718267893584,151.0332450909237,0.02260013565049516,0.3724324211472798,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1968,0.3526895078531718,53.87078825115339,0.43742946098014646,18.863369250798943,1.514684990142197,0.7705917422563658,32.28471280697574,654.6952797662481,979.0114092807453,655.0809418841662,835.257835259775,883.1756932667652,636.150873541075,0.0224932612150586,0.10223565323624229,0.058920053105973834,0.0019497144997547536,0.013432177425925765,0.009625127982710327,0.004120812615685582,0.004673092187647494,0.005131784496059013,0.002869234988490451,0.00478102169722187,0.0020678593333068357,0.0,0.22001386505627368,0.16293455459251607,1.6116729095528664,0.15183162443462228,0.18190888541694564,0.1590145720024249,0.20170470583509284,0.31288502366154414,0.09343851974004277,0.19989092874869288,0.7414568913403466,0.0,0.0074656197982835406,0.005647197179614912,0.16636488635046326,92.99903022950788,0.0018184226186686281,0.027334192167541654,0.06652556649645341,0.008809198939646818,0.00532211458852352,0.6558226649031639,22.2333515434718,0.0034870843511232976,154.26649974709918,0.022604287754243085,0.3914575878061608,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1969,0.36573952808608595,55.12073025810435,0.44762130073807505,19.700679077952397,1.5499203115225206,0.7526795101431376,32.66983005774823,663.5244605314559,992.2484993687166,663.9382088786382,846.5512513601457,895.1170006963359,644.7521894632167,0.0197514530288279,0.12789555348083054,0.05440022987211992,0.0019271343738968675,0.013771575752410744,0.010150242565076973,0.004386567529385621,0.004901910902867603,0.0052642028178062775,0.0030290048464921464,0.004721609399509203,0.002237376454202394,0.023105698967062768,0.1544342433436384,0.08254365110472868,0.8164834443729792,0.07691883815154402,0.09215616422347356,0.08055776372766302,0.10218484904121485,0.1585094843362315,0.04733653086942344,0.10126597837332016,0.37562663795323287,0.36970302285683404,0.008632520790581499,0.006339615996311376,0.17211974119166118,100.9112076775524,0.002292904794270123,0.032262818380395755,0.07106957511385267,0.01201279905780189,0.008437337558004592,0.7042058834033013,32.8256179824658,0.003575461499797298,158.25149204080742,0.022593540532782553,0.4061363009632973,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1970,0.37184648560633715,54.33181142065215,0.43133320540672454,19.478241532053634,1.5643748726783286,0.6507912318394083,32.20707057867405,684.3992053336804,1023.9680714441511,685.1625653614742,873.6132660169086,923.7315344926562,665.3632194194063,0.019533811876360697,0.16196828413524586,0.04651370462343614,0.0017639877500764216,0.01308680243233801,0.00991997686211174,0.0043242357524575755,0.004761777169888148,0.005000799089714052,0.0029612591035992233,0.004318192406784161,0.0022418147629300767,0.06707573418191032,0.12060269688385215,0.04600821903345297,0.45509192582527,0.0428730581469545,0.0513660461117347,0.04490132419421352,0.05695583916712905,0.08835009085033366,0.026384457815671766,0.05644367860255362,0.2093669519394672,0.2060652445740007,0.00832893873768896,0.006250566565942138,0.17807366661181226,96.16716627743565,0.0020783721717468214,0.03936338480355845,0.05279963047179156,0.010697149330287894,0.0070026750039146445,0.7507747992072106,25.5541488471486,0.0036944743263732484,163.2745165619388,0.02262737874940659,0.4104063855506747,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1971,0.3863596899259719,54.15237245862232,0.4360299485214556,19.392923959901406,1.7688318337742512,0.7062724173505568,31.848314299074648,713.467706740251,1065.7244650385583,713.1028093527126,909.238341058213,961.4003823849946,692.4960658900336,0.0197544885147322,0.1937772823322052,0.04966917867634161,0.0020165313772264265,0.015545466898279289,0.012116786305549777,0.0053237758151017354,0.0057769495635475645,0.0059329686367348,0.0036155860465098165,0.00493218972647574,0.002805344742944994,0.08604250454349345,0.10194429541470074,0.03743971583138686,0.37033627334428754,0.03488844270797308,0.04179970905648262,0.03653896746279163,0.04634846725549169,0.07189589957195629,0.02147065510763864,0.04593169072293769,0.1703747580274241,0.1676879557969013,0.00881203196567347,0.006583013698295793,0.18423354881334877,97.8956009049471,0.002229018267377676,0.04443429739999354,0.05016436396669569,0.011879578483457203,0.008038394093867456,0.7955294123148918,27.6834485017479,0.003841184389589747,169.37346960281747,0.02267878433734258,0.42680578888983484,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1972,0.40630192863687525,58.294074318919066,0.4512561956538652,21.52709162956294,1.7459791923153751,0.7554835983986251,33.81426370298827,696.9866721170524,1041.8306940141242,697.1148914597535,888.853022488,939.8455796633749,676.9701556041147,0.0243442575642064,0.1966623144248753,0.049547283122639264,0.0021534818804942535,0.017267142423839595,0.013835745719863762,0.006122897279565205,0.00654718936234964,0.006575541408617359,0.004123897034273934,0.005262648670172524,0.0032794391034745496,0.0819470484195852,0.12378709990980948,0.046827634368001456,0.46319720158869987,0.043636635655987376,0.05228088538922283,0.04570102551626466,0.057970233746751615,0.08992362316200334,0.02685437014399269,0.057448951502850606,0.21309581809797104,0.20973530668178722,0.00927813973690771,0.006888886248445634,0.1906065122045904,99.0189723129042,0.002389253488462076,0.045132171280670035,0.05293903263824104,0.012784464442328308,0.008932264554751431,0.8384697227277756,29.1864536320243,0.003852199887576876,169.81381991240912,0.02268484325694965,0.45270879038031764,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1973,0.43788184772864575,61.79079640993879,0.5618715900463843,22.285888217631488,1.7157043798691616,0.8969722276616979,36.33035999473006,708.6522154911314,1058.8639311065174,708.5122550574042,903.3851766655604,955.2114281458794,688.0381662042348,0.028778439719063697,0.19426081038782392,0.04638597626009239,0.002158298203036711,0.018018422351517238,0.014837403157101173,0.0066088847352147335,0.00696378280801703,0.006839509715297005,0.004414392183396214,0.0052699072383984085,0.0035978818082369524,0.07916635192751606,0.14814331136378034,0.05651238085076128,0.5589942139608585,0.05266142965620652,0.06309345637903203,0.05515277024137516,0.06995945816435864,0.10852134873343071,0.0324083079055056,0.06933036593931548,0.25716763600354053,0.2531121140117125,0.00930695540602042,0.006967401316270984,0.1971999276397063,96.79907572981284,0.0023395540897494364,0.042492897368036284,0.05505753277980239,0.012316527836745889,0.00835353276360076,0.8795957304434776,26.0192158068046,0.003962995073145128,174.54770168022884,0.022704366972447054,0.4882837706904758,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1974,0.48800296439808905,69.70949868135399,0.5015149790354669,27.120395078552356,1.7205651449282682,1.0383214362705793,39.32870204256732,700.0523223223535,1047.0276655044768,700.5923146507116,893.2868943671106,944.5338180795661,680.3470906653562,0.0298847792814415,0.2015760421812498,0.04447463206815537,0.002215340477953396,0.01927720379210823,0.016306954100159938,0.007305638656959634,0.00758567687964853,0.007285799759337004,0.00483941450116805,0.005404560342867163,0.004042527851372857,0.08283829375151966,0.14825561092508305,0.05618566304999884,0.5557624732789975,0.05235697554857092,0.06272869108335116,0.05483391282415177,0.06955499811560663,0.1078939489343036,0.03222094416457101,0.06892954289231686,0.2556808601289895,0.2516487845254779,0.00993128717135516,0.007380769916140081,0.20402142094371137,99.11355066514629,0.002550517255215079,0.04398154866339769,0.05799061953763509,0.013798540663141512,0.009755879122961532,0.9189074354629517,29.0871908549236,0.004042661540179979,177.76536263383434,0.022741559324507766,0.5416175715140272,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1975,0.5263508160608685,74.34144237043336,0.5032640544958628,29.7569306855087,1.9050177269746893,1.1637606390153488,41.01246926443875,708.0180304252555,1058.226543465962,708.0857630962666,902.8413801215931,954.6364345697161,687.6239987078404,0.029028711616501203,0.23064905132319508,0.046628388049219295,0.0024864623766970633,0.02257786872047104,0.01961081005389628,0.008830810672644346,0.009035575873432544,0.008486758948031713,0.00580132377709211,0.006060802682730433,0.004966741126262611,0.09616350904271767,0.12585662698358538,0.04725283961006732,0.46740313427959707,0.04403286592637067,0.05275560735259693,0.046116000901623454,0.05849661624728949,0.09074014948177331,0.02709821374428792,0.057970600645709955,0.21503077509805138,0.21163974949746625,0.00982761808171062,0.007416299558411417,0.21107888173235773,96.26083272943447,0.002411318523299204,0.04379904254137333,0.05505413779357005,0.012661639462048893,0.008605688516148808,0.9564048377861977,24.6519338671907,0.004055950945900085,178.0597721040735,0.022778592255691746,0.5778687852211293,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1976,0.4652812408583572,68.26778884909595,0.43798959923243136,27.05306080906379,2.0272089758708045,1.1267925923643989,37.62273687256452,681.5531141441368,1017.3919589275797,680.7623245262253,868.0027598951756,917.7991595726438,661.0901336491447,0.0369000847954934,0.24072774729854124,0.04547164611900361,0.002595825758675047,0.024626389988365895,0.021951303005809674,0.00992876418430998,0.010010818115529067,0.009195148321709774,0.006468649557573936,0.006321966008072917,0.005675998401636073,0.09848123783785526,0.15328554854846602,0.05795293677236491,0.5732435238101468,0.05400382106122798,0.06470177035966712,0.05655866835729196,0.0717427932533012,0.11128766417059478,0.033234427406393714,0.07109766485147027,0.26372309084923246,0.2595641896308956,0.00924245253335465,0.007161018742522644,0.21838047253711834,89.83966928743679,0.002081433790832006,0.049763880549759484,0.04182619538182429,0.009725794031129284,0.005696854333525337,0.9920879374141692,15.7322949944652,0.0040289396976039464,176.81981482704697,0.022785566773411557,0.5211495722183346,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1977,0.4761280109220779,68.43238980658526,0.3526527988104499,27.054677937151926,2.121740738742601,1.1896225716547575,37.71369576022553,695.7641144314676,1038.562153993546,694.9278298433424,886.0644199894303,936.8969979908023,674.8462941561437,0.0380963160432255,0.2613626884095343,0.047611594915891946,0.0029097184134422313,0.028877166968853472,0.026399224959899416,0.011985926146390425,0.011908719990268244,0.010696886562582945,0.007744295606775533,0.007080369894573997,0.006964577631861153,0.09918420731899495,0.14576034657070727,0.05696115670268889,0.5634332961728674,0.05307962435269435,0.06359449383686507,0.055590749159952386,0.07051501988314403,0.10938313795549146,0.032665668607193846,0.06988093191389431,0.25920985442007616,0.25512212673615914,0.010375552288152,0.007859512634065566,0.22593463824583573,95.30593225274923,0.002516039654086434,0.0493502984922818,0.050983271245662945,0.012877521649045806,0.00874325741314738,1.025956734345436,23.348089736276,0.004134264235898426,181.10050270062305,0.02282856300367521,0.5374774009025012,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1978,0.48172087673618397,68.71572313044092,0.40557450394872613,27.639673827368114,2.1184372945944774,1.2443605258134673,37.307676978716145,701.0344282075707,1045.5824176851186,699.6252633030088,892.0538601516074,943.2300459961111,679.4079844873766,0.09543893667190399,0.8987892230375248,0.15290635823169746,0.01000384947689462,0.10399942799818666,0.09744097059655514,0.04438014942620051,0.04345115830229857,0.038167771443998556,0.02843747169942325,0.02432206801479788,0.02621127001140942,0.32946872783606257,0.1061861159720641,0.04206150360092567,0.4160528505338053,0.039195285701444406,0.04695972108642372,0.04104956133833419,0.05207000585004267,0.08077116964126306,0.024121124241201893,0.05160177987034374,0.19140686138086765,0.1883883838314368,0.0109822933185934,0.00827193355407155,0.2337501158699079,96.95324244289742,0.002710359764521851,0.06834377726529119,0.03965774022119091,0.013546264210478198,0.009399090537119483,1.058011228580475,24.3389978128676,0.004147173673358717,181.45111489288445,0.02285559764020688,0.6016883709371595,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
C27,1979,0.47823522198133206,67.84126998912913,0.4276246127624088,27.15225233053881,2.188462573073792,1.1997538785762325,36.87317659417789,704.9325905278075,1050.9489110853897,703.2161178302787,896.6323621158894,948.0712117723893,682.8950730259494,0.08984772012735201,0.7156079093407153,0.12119277692966963,0.008488319373133985,0.09256668981716834,0.08881855030675993,0.04055499011398201,0.03912695127208125,0.03361047053814829,0.025771424139872778,0.02061975151441896,0.024345557371269377,0.22051242796421064,0.12555439781280242,0.05342839844621619,0.5284888929295187,0.0497876005940968,0.059650332830075294,0.05214298423650845,0.0661416445319768,0.10259914328087286,0.030639728174179124,0.06554688300267965,0.24313353493553205,0.23929933008298834,0.00997770216818844,0.007800882708623276,0.24183594464937003,88.37512316242066,0.0021768194595651645,0.08654826509402888,0.025151508897378775,0.009239729978101425,0.005049083100322838,1.0882514201211928,12.711312963787,0.004190646877778587,182.81335080912632,0.022923089912366423,0.587300374254974,Gansu,20091.4672812,UR,19188.4393694,0.9550541581079556
